,state,zipcode,1,2,3,4,5,6,wealth,all,wealthy_prop
2204,CA,93908,1220.0,790.0,650.0,510.0,1510.0,1400.0,2910.0,6080.0,0.48
11163,MI,48069,260.0,150.0,160.0,150.0,400.0,270.0,670.0,1390.0,0.48
23735,TX,77094,1120.0,730.0,510.0,350.0,1110.0,1370.0,2480.0,5190.0,0.48
16002,NJ,7045,1190.0,580.0,530.0,460.0,1250.0,1310.0,2560.0,5320.0,0.48
16182,NJ,7746,2050.0,940.0,890.0,730.0,2260.0,2070.0,4330.0,8940.0,0.48
6403,IL,60175,2900.0,1270.0,1050.0,960.0,3030.0,2670.0,5700.0,11880.0,0.48
16416,NJ,8560,370.0,210.0,180.0,150.0,520.0,320.0,840.0,1750.0,0.48
21406,PA,18913,50.0,30.0,30.0,0.0,40.0,60.0,100.0,210.0,0.48
16185,NJ,7750,380.0,190.0,210.0,170.0,400.0,490.0,890.0,1840.0,0.48
1483,CA,90254,1820.0,1310.0,1180.0,1240.0,2510.0,2640.0,5150.0,10700.0,0.48
2199,CA,93730,1210.0,640.0,580.0,590.0,1400.0,1360.0,2760.0,5780.0,0.48
4359,FL,34108,1890.0,1390.0,900.0,700.0,1540.0,2800.0,4340.0,9220.0,0.47
24007,TX,78116,50.0,0.0,30.0,0.0,30.0,40.0,70.0,150.0,0.47
1941,CA,92673,3160.0,1890.0,1170.0,980.0,3040.0,3450.0,6490.0,13690.0,0.47
12805,MO,63017,4130.0,2590.0,2240.0,2090.0,5450.0,4180.0,9630.0,20680.0,0.47
1719,CA,92009,4670.0,2680.0,2060.0,1800.0,4940.0,5010.0,9950.0,21160.0,0.47
16976,NY,10589,800.0,540.0,570.0,550.0,1340.0,820.0,2160.0,4620.0,0.47
4356,FL,34103,1320.0,960.0,610.0,480.0,1040.0,1940.0,2980.0,6350.0,0.47
16126,NJ,7626,850.0,460.0,420.0,350.0,910.0,940.0,1850.0,3930.0,0.47
25783,WA,98021,2840.0,2240.0,1740.0,1410.0,3920.0,3280.0,7200.0,15430.0,0.47
16092,NJ,7446,1580.0,920.0,820.0,650.0,1780.0,1770.0,3550.0,7520.0,0.47
1733,CA,92037,3900.0,2620.0,2040.0,1580.0,3740.0,5300.0,9040.0,19180.0,0.47
24798,VA,22032,3240.0,1750.0,1340.0,1150.0,3980.0,2610.0,6590.0,14070.0,0.47
17220,NY,11733,1990.0,1110.0,880.0,720.0,2110.0,2040.0,4150.0,8850.0,0.47
12008,MN,55001,340.0,200.0,170.0,120.0,400.0,330.0,730.0,1560.0,0.47
16019,NJ,7068,680.0,380.0,400.0,350.0,900.0,680.0,1580.0,3390.0,0.47
25851,WA,98177,1980.0,1480.0,1170.0,950.0,2550.0,2440.0,4990.0,10570.0,0.47
2320,CA,94550,4740.0,3250.0,2550.0,2170.0,6110.0,5190.0,11300.0,24010.0,0.47
9918,MA,1106,1630.0,890.0,800.0,680.0,1980.0,1620.0,3600.0,7600.0,0.47
23818,TX,77479,8980.0,4640.0,4020.0,3210.0,9410.0,9220.0,18630.0,39480.0,0.47
12100,MN,55129,2990.0,1680.0,1440.0,1300.0,3770.0,2760.0,6530.0,13940.0,0.47
22398,TN,37069,2290.0,1070.0,930.0,820.0,2280.0,2170.0,4450.0,9560.0,0.47
21987,SC,29685,200.0,140.0,70.0,50.0,170.0,240.0,410.0,870.0,0.47
8274,KS,66209,1910.0,1350.0,1090.0,890.0,2380.0,2330.0,4710.0,9950.0,0.47
17269,NY,11803,3160.0,1760.0,1650.0,1290.0,3750.0,3250.0,7000.0,14860.0,0.47
2346,CA,94586,100.0,80.0,60.0,50.0,130.0,130.0,260.0,550.0,0.47
3018,CO,80516,3050.0,1940.0,1700.0,1550.0,4760.0,2530.0,7290.0,15530.0,0.47
25781,WA,98019,1130.0,770.0,620.0,500.0,1510.0,1210.0,2720.0,5740.0,0.47
10694,MD,21774,1430.0,820.0,790.0,790.0,2420.0,980.0,3400.0,7230.0,0.47
25773,WA,98005,1830.0,1400.0,1160.0,1060.0,2400.0,2420.0,4820.0,10270.0,0.47
18209,NY,14534,3610.0,1900.0,1710.0,1480.0,4240.0,3430.0,7670.0,16370.0,0.47
2245,CA,94085,1840.0,2010.0,1440.0,1150.0,2900.0,2910.0,5810.0,12250.0,0.47
2926,CO,80125,1140.0,760.0,720.0,700.0,1890.0,1060.0,2950.0,6270.0,0.47
12196,MN,55410,1930.0,1430.0,1290.0,930.0,2380.0,2520.0,4900.0,10480.0,0.47
16995,NY,10708,2130.0,1260.0,1500.0,1230.0,2570.0,2780.0,5350.0,11470.0,0.47
24778,VA,20171,4530.0,3080.0,2740.0,2530.0,6510.0,5060.0,11570.0,24450.0,0.47
22959,TX,75035,7790.0,4100.0,3490.0,3070.0,9900.0,6230.0,16130.0,34580.0,0.47
10262,MA,2476,1690.0,1050.0,1040.0,880.0,2030.0,2040.0,4070.0,8730.0,0.47
24840,VA,22307,920.0,690.0,700.0,560.0,1310.0,1200.0,2510.0,5380.0,0.47
23650,TX,77008,2960.0,2870.0,2720.0,1760.0,4530.0,4700.0,9230.0,19540.0,0.47
1591,CA,91302,2910.0,1500.0,1140.0,910.0,2290.0,3440.0,5730.0,12190.0,0.47
6881,IL,61528,320.0,160.0,140.0,150.0,410.0,280.0,690.0,1460.0,0.47
23425,TX,76248,4280.0,2240.0,1750.0,1470.0,4760.0,3860.0,8620.0,18360.0,0.47
4257,FL,33767,870.0,630.0,520.0,430.0,1030.0,1100.0,2130.0,4580.0,0.47
21559,PA,19350,1130.0,650.0,490.0,460.0,1330.0,1100.0,2430.0,5160.0,0.47
1202,AZ,85259,2320.0,1550.0,1200.0,870.0,2320.0,2890.0,5210.0,11150.0,0.47
16465,NJ,8820,3760.0,2200.0,1800.0,1610.0,4690.0,3780.0,8470.0,17840.0,0.47
2260,CA,94115,2950.0,2440.0,2390.0,2060.0,4540.0,4280.0,8820.0,18660.0,0.47
21552,PA,19333,770.0,440.0,400.0,360.0,750.0,990.0,1740.0,3710.0,0.47
21418,PA,18940,3530.0,1830.0,1720.0,1380.0,3630.0,3760.0,7390.0,15850.0,0.47
3415,CT,6426,360.0,230.0,220.0,180.0,460.0,420.0,880.0,1870.0,0.47
2206,CA,93923,1100.0,650.0,570.0,480.0,1200.0,1320.0,2520.0,5320.0,0.47
10125,MA,1940,1460.0,770.0,690.0,570.0,1560.0,1580.0,3140.0,6630.0,0.47
21436,PA,19004,1120.0,670.0,580.0,460.0,1150.0,1370.0,2520.0,5350.0,0.47
16204,NJ,7830,690.0,390.0,320.0,260.0,740.0,750.0,1490.0,3150.0,0.47
21458,PA,19034,800.0,400.0,310.0,250.0,690.0,890.0,1580.0,3340.0,0.47
3321,CT,6090,120.0,70.0,70.0,50.0,140.0,140.0,280.0,590.0,0.47
16244,NJ,7940,1740.0,850.0,770.0,580.0,1420.0,2090.0,3510.0,7450.0,0.47
15456,NE,68520,240.0,130.0,130.0,90.0,250.0,270.0,520.0,1110.0,0.47
16240,NJ,7933,320.0,200.0,180.0,150.0,410.0,350.0,760.0,1610.0,0.47
15459,NE,68523,230.0,90.0,90.0,80.0,300.0,130.0,430.0,920.0,0.47
21474,PA,19060,1350.0,670.0,560.0,470.0,1440.0,1250.0,2690.0,5740.0,0.47
1617,CA,91361,2300.0,1340.0,1020.0,850.0,2110.0,2700.0,4810.0,10320.0,0.47
11719,MI,49301,2430.0,1020.0,840.0,820.0,2270.0,2210.0,4480.0,9590.0,0.47
20389,PA,15241,2520.0,1190.0,1000.0,950.0,2690.0,2310.0,5000.0,10660.0,0.47
10461,MD,20838,40.0,20.0,30.0,0.0,50.0,30.0,80.0,170.0,0.47
6327,IL,60062,5010.0,2580.0,2170.0,1810.0,4750.0,5430.0,10180.0,21750.0,0.47
15462,NE,68527,190.0,100.0,80.0,100.0,280.0,130.0,410.0,880.0,0.47
20324,PA,15090,2750.0,1410.0,1180.0,1020.0,2900.0,2740.0,5640.0,12000.0,0.47
6319,IL,60047,4990.0,2470.0,1900.0,1620.0,4830.0,4830.0,9660.0,20640.0,0.47
10453,MD,20814,2710.0,2000.0,2040.0,1530.0,3390.0,4100.0,7490.0,15770.0,0.47
16134,NJ,7642,1170.0,560.0,510.0,430.0,1300.0,1040.0,2340.0,5010.0,0.47
16939,NY,10518,180.0,90.0,60.0,60.0,150.0,200.0,350.0,740.0,0.47
150,AL,35213,1400.0,980.0,850.0,530.0,1240.0,2080.0,3320.0,7080.0,0.47
20345,PA,15142,180.0,160.0,160.0,100.0,210.0,320.0,530.0,1130.0,0.47
3420,CT,6443,2120.0,1060.0,950.0,810.0,2110.0,2030.0,4140.0,9080.0,0.46
25815,WA,98072,2440.0,1840.0,1460.0,1160.0,2870.0,3060.0,5930.0,12830.0,0.46
22381,TN,37046,650.0,370.0,260.0,210.0,650.0,620.0,1270.0,2760.0,0.46
23827,TX,77494,11890.0,6510.0,5000.0,3880.0,13060.0,10170.0,23230.0,50510.0,0.46
2469,CA,95138,1910.0,1300.0,960.0,710.0,1670.0,2570.0,4240.0,9120.0,0.46
10539,MD,21111,530.0,320.0,250.0,230.0,590.0,540.0,1130.0,2460.0,0.46
23047,TX,75182,790.0,440.0,340.0,280.0,930.0,630.0,1560.0,3410.0,0.46
25553,VT,5055,390.0,260.0,180.0,120.0,390.0,410.0,800.0,1750.0,0.46
25060,VA,23113,2750.0,1830.0,1360.0,1090.0,3040.0,3050.0,6090.0,13120.0,0.46
24080,TX,78255,1760.0,1000.0,780.0,650.0,2060.0,1540.0,3600.0,7790.0,0.46
10483,MD,20882,1610.0,950.0,680.0,520.0,1780.0,1400.0,3180.0,6940.0,0.46
21482,PA,19073,2280.0,1410.0,1260.0,980.0,2500.0,2620.0,5120.0,11050.0,0.46
17244,NY,11768,2570.0,1250.0,1220.0,990.0,2640.0,2500.0,5140.0,11170.0,0.46
11327,MI,48363,850.0,420.0,260.0,220.0,770.0,740.0,1510.0,3260.0,0.46
10126,MA,1944,680.0,320.0,260.0,220.0,520.0,760.0,1280.0,2760.0,0.46
10136,MA,1982,810.0,380.0,350.0,290.0,790.0,800.0,1590.0,3420.0,0.46
3309,CT,6070,1660.0,920.0,850.0,750.0,2090.0,1460.0,3550.0,7730.0,0.46
22357,TN,37014,270.0,170.0,110.0,90.0,270.0,270.0,540.0,1180.0,0.46
2991,CO,80439,2470.0,1480.0,1210.0,1040.0,2890.0,2480.0,5370.0,11570.0,0.46
10127,MA,1945,2450.0,1190.0,1130.0,880.0,2190.0,2690.0,4880.0,10530.0,0.46
4246,FL,33715,780.0,560.0,510.0,460.0,1010.0,980.0,1990.0,4300.0,0.46
20029,OR,97229,6830.0,4790.0,3530.0,2700.0,7580.0,7510.0,15090.0,32940.0,0.46
2447,CA,95113,250.0,220.0,150.0,130.0,350.0,290.0,640.0,1390.0,0.46
21405,PA,18902,2710.0,1280.0,980.0,870.0,2380.0,2560.0,4940.0,10780.0,0.46
10691,MD,21770,750.0,440.0,400.0,390.0,1190.0,490.0,1680.0,3660.0,0.46
3644,FL,32082,3420.0,2160.0,1770.0,1300.0,3150.0,4220.0,7370.0,16020.0,0.46
2932,CO,80132,2950.0,1640.0,1270.0,1230.0,3930.0,2120.0,6050.0,13140.0,0.46
2706,CA,95683,650.0,430.0,380.0,340.0,1060.0,500.0,1560.0,3360.0,0.46
10669,MD,21710,500.0,270.0,250.0,210.0,700.0,330.0,1030.0,2260.0,0.46
4573,GA,30068,3560.0,2030.0,1560.0,1350.0,3660.0,3510.0,7170.0,15670.0,0.46
4575,GA,30075,6080.0,3390.0,2570.0,2110.0,6300.0,5690.0,11990.0,26140.0,0.46
22465,TN,37205,2570.0,1780.0,1460.0,1010.0,2280.0,3490.0,5770.0,12590.0,0.46
2927,CO,80126,4680.0,2690.0,2210.0,1920.0,5560.0,4090.0,9650.0,21150.0,0.46
10063,MA,1746,1550.0,940.0,740.0,610.0,1810.0,1420.0,3230.0,7070.0,0.46
3542,DC,20007,1990.0,1670.0,1620.0,1180.0,2210.0,3250.0,5460.0,11920.0,0.46
24847,VA,22315,2410.0,1870.0,1670.0,1750.0,4530.0,1990.0,6520.0,14220.0,0.46
24810,VA,22102,2260.0,1630.0,1870.0,1740.0,3190.0,3240.0,6430.0,13930.0,0.46
10084,MA,1827,400.0,200.0,180.0,130.0,450.0,330.0,780.0,1690.0,0.46
1145,AZ,85045,810.0,450.0,400.0,370.0,1060.0,700.0,1760.0,3790.0,0.46
25834,WA,98117,2900.0,2920.0,2390.0,1860.0,4580.0,4070.0,8650.0,18720.0,0.46
10444,MD,20778,200.0,120.0,110.0,90.0,290.0,150.0,440.0,960.0,0.46
10257,MA,2466,730.0,410.0,400.0,310.0,710.0,890.0,1600.0,3450.0,0.46
21561,PA,19355,3140.0,1700.0,1550.0,1340.0,3090.0,3450.0,6540.0,14270.0,0.46
25788,WA,98027,2700.0,2190.0,1870.0,1460.0,3650.0,3390.0,7040.0,15260.0,0.46
10211,MA,2186,2900.0,1650.0,1440.0,1160.0,2910.0,3080.0,5990.0,13140.0,0.46
2918,CO,80116,530.0,340.0,240.0,190.0,640.0,470.0,1110.0,2410.0,0.46
4020,FL,33076,4220.0,2220.0,1690.0,1430.0,4100.0,4120.0,8220.0,17780.0,0.46
9984,MA,1450,1290.0,620.0,590.0,480.0,1320.0,1170.0,2490.0,5470.0,0.46
21583,PA,19444,1230.0,680.0,620.0,530.0,1380.0,1190.0,2570.0,5630.0,0.46
22948,TX,75013,4880.0,2890.0,2200.0,1720.0,5090.0,4820.0,9910.0,21600.0,0.46
2375,CA,94705,1380.0,1050.0,850.0,670.0,1470.0,1890.0,3360.0,7310.0,0.46
8566,KS,67223,60.0,40.0,0.0,30.0,70.0,40.0,110.0,240.0,0.46
16001,NJ,7044,1350.0,880.0,910.0,700.0,1850.0,1460.0,3310.0,7150.0,0.46
16855,NY,10012,1990.0,1400.0,1620.0,1320.0,2690.0,2800.0,5490.0,11820.0,0.46
12146,MN,55347,3410.0,2000.0,1690.0,1390.0,3780.0,3430.0,7210.0,15700.0,0.46
15775,NH,3110,2630.0,1320.0,1090.0,930.0,2730.0,2440.0,5170.0,11140.0,0.46
16477,NJ,8833,1030.0,550.0,470.0,420.0,1060.0,1060.0,2120.0,4590.0,0.46
1931,CA,92651,2790.0,1590.0,1220.0,960.0,2320.0,3240.0,5560.0,12120.0,0.46
17155,NY,11509,260.0,160.0,130.0,130.0,270.0,320.0,590.0,1270.0,0.46
16455,NJ,8801,800.0,460.0,490.0,360.0,960.0,820.0,1780.0,3890.0,0.46
25908,WA,98296,2610.0,1820.0,1350.0,1170.0,3600.0,2260.0,5860.0,12810.0,0.46
16406,NJ,8535,640.0,320.0,250.0,180.0,570.0,610.0,1180.0,2570.0,0.46
16600,NM,87544,1260.0,820.0,800.0,740.0,2150.0,980.0,3130.0,6750.0,0.46
24785,VA,20187,1940.0,1060.0,870.0,790.0,2700.0,1290.0,3990.0,8650.0,0.46
16980,NY,10595,680.0,390.0,430.0,290.0,810.0,690.0,1500.0,3290.0,0.46
16153,NJ,7676,960.0,540.0,540.0,470.0,1330.0,840.0,2170.0,4680.0,0.46
6551,IL,60565,4560.0,2310.0,1910.0,1610.0,5130.0,3640.0,8770.0,19160.0,0.46
16186,NJ,7751,2500.0,1220.0,990.0,790.0,2380.0,2240.0,4620.0,10120.0,0.46
6529,IL,60540,4850.0,2520.0,2030.0,1780.0,5150.0,4320.0,9470.0,20650.0,0.46
14351,NC,27310,950.0,470.0,360.0,280.0,1040.0,730.0,1770.0,3830.0,0.46
17027,NY,10964,140.0,110.0,90.0,60.0,160.0,180.0,340.0,740.0,0.46
17182,NY,11577,1350.0,730.0,630.0,530.0,1170.0,1590.0,2760.0,6000.0,0.46
15977,NJ,7016,2410.0,1390.0,1380.0,1140.0,3060.0,2310.0,5370.0,11690.0,0.46
16033,NJ,7082,670.0,340.0,310.0,240.0,650.0,660.0,1310.0,2870.0,0.46
16858,NY,10016,4320.0,3950.0,4830.0,3860.0,7450.0,7040.0,14490.0,31450.0,0.46
16829,NV,89519,1000.0,670.0,540.0,470.0,1090.0,1220.0,2310.0,4990.0,0.46
23688,TX,77046,170.0,190.0,220.0,180.0,310.0,330.0,640.0,1400.0,0.46
25926,WA,98332,1680.0,1230.0,1040.0,910.0,2450.0,1520.0,3970.0,8830.0,0.45
16393,NJ,8510,620.0,330.0,210.0,170.0,600.0,500.0,1100.0,2430.0,0.45
24436,TX,79366,90.0,70.0,60.0,70.0,160.0,80.0,240.0,530.0,0.45
4375,FL,34202,2760.0,1950.0,1560.0,1270.0,3470.0,2790.0,6260.0,13800.0,0.45
20633,PA,16046,2120.0,1180.0,960.0,820.0,2190.0,1890.0,4080.0,9160.0,0.45
4382,FL,34211,1700.0,1240.0,1050.0,920.0,2500.0,1490.0,3990.0,8900.0,0.45
10562,MD,21163,780.0,410.0,400.0,360.0,960.0,610.0,1570.0,3520.0,0.45
4398,FL,34236,1640.0,1170.0,790.0,560.0,1410.0,2000.0,3410.0,7570.0,0.45
16293,NJ,8057,2460.0,1310.0,1060.0,820.0,1900.0,2730.0,4630.0,10280.0,0.45
10646,MD,21654,110.0,90.0,100.0,60.0,130.0,160.0,290.0,650.0,0.45
10158,MA,2066,2230.0,1140.0,970.0,790.0,2190.0,1980.0,4170.0,9300.0,0.45
10668,MD,21704,1830.0,1070.0,920.0,820.0,2450.0,1320.0,3770.0,8410.0,0.45
12222,MN,55436,1590.0,1020.0,850.0,630.0,1430.0,1970.0,3400.0,7490.0,0.45
4534,GA,30005,3940.0,2010.0,1730.0,1540.0,4260.0,3380.0,7640.0,16860.0,0.45
6554,IL,60601,970.0,960.0,1250.0,1130.0,2040.0,1540.0,3580.0,7890.0,0.45
14601,NC,28036,2070.0,1220.0,940.0,770.0,2090.0,1980.0,4070.0,9070.0,0.45
1621,CA,91377,1490.0,840.0,750.0,620.0,1590.0,1490.0,3080.0,6780.0,0.45
2224,CA,94020,140.0,130.0,90.0,80.0,200.0,160.0,360.0,800.0,0.45
18412,OH,43065,4880.0,2600.0,2310.0,2190.0,5780.0,3950.0,9730.0,21710.0,0.45
6422,IL,60203,550.0,270.0,250.0,180.0,560.0,460.0,1020.0,2270.0,0.45
1721,CA,92011,2640.0,1590.0,1230.0,1020.0,2720.0,2480.0,5200.0,11680.0,0.45
16400,NJ,8525,460.0,310.0,260.0,240.0,560.0,480.0,1040.0,2310.0,0.45
24779,VA,20175,3300.0,2120.0,1730.0,1350.0,3610.0,3210.0,6820.0,15320.0,0.45
13201,MO,64165,30.0,0.0,30.0,0.0,50.0,0.0,50.0,110.0,0.45
10463,MD,20841,1100.0,520.0,430.0,320.0,1010.0,910.0,1920.0,4290.0,0.45
16494,NJ,8867,600.0,290.0,260.0,220.0,600.0,540.0,1140.0,2510.0,0.45
16487,NJ,8853,560.0,320.0,300.0,250.0,600.0,590.0,1190.0,2620.0,0.45
10252,MA,2460,1000.0,620.0,590.0,420.0,970.0,1180.0,2150.0,4780.0,0.45
24774,VA,20165,3480.0,2250.0,1860.0,1450.0,4360.0,3010.0,7370.0,16410.0,0.45
20023,OR,97221,1330.0,970.0,620.0,510.0,1320.0,1490.0,2810.0,6240.0,0.45
2269,CA,94129,280.0,270.0,300.0,220.0,430.0,430.0,860.0,1930.0,0.45
16468,NJ,8824,1460.0,810.0,670.0,590.0,1790.0,1080.0,2870.0,6400.0,0.45
3580,DE,19930,340.0,190.0,170.0,160.0,420.0,270.0,690.0,1550.0,0.45
24073,TX,78248,1490.0,1000.0,730.0,600.0,1770.0,1400.0,3170.0,6990.0,0.45
16505,NJ,8889,1150.0,660.0,580.0,450.0,1270.0,1090.0,2360.0,5200.0,0.45
16941,NY,10522,1100.0,690.0,680.0,510.0,1200.0,1240.0,2440.0,5420.0,0.45
16861,NY,10019,4490.0,3540.0,3490.0,2600.0,5810.0,5950.0,11760.0,25880.0,0.45
16944,NY,10526,210.0,130.0,110.0,80.0,210.0,230.0,440.0,970.0,0.45
12874,MO,63127,590.0,370.0,300.0,250.0,550.0,680.0,1230.0,2740.0,0.45
21417,PA,18938,1810.0,930.0,730.0,570.0,1330.0,1920.0,3250.0,7290.0,0.45
6609,IL,60661,560.0,720.0,1330.0,1320.0,2210.0,1070.0,3280.0,7210.0,0.45
23649,TX,77007,3210.0,3350.0,3930.0,2890.0,6030.0,5070.0,11100.0,24480.0,0.45
2457,CA,95125,4870.0,4000.0,3060.0,2300.0,4990.0,6740.0,11730.0,25960.0,0.45
24255,TX,78731,2630.0,2380.0,1550.0,1100.0,2560.0,3670.0,6230.0,13890.0,0.45
24866,VA,22480,100.0,90.0,80.0,90.0,200.0,90.0,290.0,650.0,0.45
16247,NJ,7950,1950.0,1350.0,1300.0,1090.0,2640.0,1970.0,4610.0,10300.0,0.45
17029,NY,10968,210.0,180.0,140.0,140.0,310.0,240.0,550.0,1220.0,0.45
8199,KS,66013,250.0,150.0,110.0,90.0,250.0,250.0,500.0,1100.0,0.45
12153,MN,55356,670.0,330.0,290.0,230.0,490.0,760.0,1250.0,2770.0,0.45
6316,IL,60044,1100.0,710.0,520.0,440.0,1060.0,1200.0,2260.0,5030.0,0.45
3136,CO,80924,1380.0,870.0,720.0,600.0,2010.0,870.0,2880.0,6450.0,0.45
10820,ME,4105,1390.0,900.0,640.0,530.0,1340.0,1450.0,2790.0,6250.0,0.45
24908,VA,22643,40.0,30.0,40.0,0.0,50.0,40.0,90.0,200.0,0.45
16225,NJ,7871,2340.0,1190.0,1080.0,930.0,2650.0,1890.0,4540.0,10080.0,0.45
8289,KS,66226,1520.0,720.0,680.0,650.0,2100.0,840.0,2940.0,6510.0,0.45
10054,MA,1719,570.0,430.0,310.0,200.0,570.0,660.0,1230.0,2740.0,0.45
1487,CA,90265,1550.0,830.0,600.0,460.0,1140.0,1680.0,2820.0,6260.0,0.45
17175,NY,11565,930.0,620.0,580.0,500.0,1390.0,730.0,2120.0,4750.0,0.45
21575,PA,19422,2180.0,1300.0,1240.0,940.0,2330.0,2250.0,4580.0,10240.0,0.45
16086,NJ,7436,1430.0,760.0,690.0,590.0,1750.0,1050.0,2800.0,6270.0,0.45
17176,NY,11566,3990.0,2310.0,2080.0,1700.0,4620.0,3590.0,8210.0,18290.0,0.45
17183,NY,11579,560.0,320.0,300.0,240.0,580.0,570.0,1150.0,2570.0,0.45
1914,CA,92610,1360.0,810.0,640.0,550.0,1650.0,1080.0,2730.0,6090.0,0.45
15969,NJ,7006,2710.0,1610.0,1490.0,1240.0,2990.0,2670.0,5660.0,12710.0,0.45
12037,MN,55042,1410.0,860.0,610.0,500.0,1540.0,1220.0,2760.0,6140.0,0.45
25843,WA,98136,1390.0,1290.0,1210.0,920.0,2190.0,1780.0,3970.0,8780.0,0.45
16027,NJ,7076,2590.0,1530.0,1440.0,1020.0,2690.0,2610.0,5300.0,11880.0,0.45
26330,WI,53092,2450.0,1430.0,1200.0,1010.0,2620.0,2290.0,4910.0,11000.0,0.45
25031,VA,23059,3910.0,2440.0,1920.0,1680.0,4500.0,3520.0,8020.0,17970.0,0.45
2283,CA,94403,4270.0,3240.0,2630.0,2170.0,4890.0,5030.0,9920.0,22230.0,0.45
1747,CA,92075,1460.0,970.0,740.0,610.0,1410.0,1650.0,3060.0,6840.0,0.45
10103,MA,1867,2820.0,1610.0,1400.0,1190.0,3170.0,2580.0,5750.0,12770.0,0.45
4709,GA,30319,3550.0,2820.0,2900.0,1860.0,3900.0,5220.0,9120.0,20250.0,0.45
4696,GA,30306,1910.0,1780.0,1740.0,1100.0,2170.0,3270.0,5440.0,11970.0,0.45
15735,NH,3031,1320.0,780.0,640.0,550.0,1560.0,1130.0,2690.0,5980.0,0.45
22946,TX,75009,1920.0,1190.0,940.0,900.0,2620.0,1430.0,4050.0,9000.0,0.45
24751,VA,20112,3040.0,1780.0,1300.0,1260.0,3960.0,2140.0,6100.0,13480.0,0.45
6374,IL,60134,3510.0,1790.0,1540.0,1290.0,3970.0,2690.0,6660.0,14790.0,0.45
10696,MD,21777,180.0,100.0,90.0,100.0,290.0,90.0,380.0,850.0,0.45
16224,NJ,7869,2850.0,1620.0,1360.0,1010.0,2840.0,2780.0,5620.0,12460.0,0.45
25776,WA,98008,2620.0,1870.0,1400.0,1150.0,2860.0,2990.0,5850.0,12890.0,0.45
16254,NJ,8003,3420.0,1960.0,1620.0,1370.0,3750.0,2700.0,6450.0,14820.0,0.44
8784,KY,40023,630.0,340.0,300.0,290.0,870.0,360.0,1230.0,2790.0,0.44
2668,CA,95630,7370.0,4740.0,3760.0,3580.0,9510.0,5550.0,15060.0,34510.0,0.44
24762,VA,20136,3260.0,1680.0,1380.0,1290.0,4280.0,1760.0,6040.0,13650.0,0.44
24765,VA,20143,130.0,70.0,80.0,40.0,140.0,110.0,250.0,570.0,0.44
2118,CA,93531,50.0,30.0,30.0,30.0,70.0,40.0,110.0,250.0,0.44
1493,CA,90277,3670.0,2560.0,2410.0,2170.0,4610.0,3780.0,8390.0,19200.0,0.44
3543,DC,20008,2140.0,2250.0,2850.0,2000.0,3790.0,3380.0,7170.0,16410.0,0.44
16152,NJ,7675,2900.0,1740.0,1570.0,1200.0,3110.0,2650.0,5760.0,13170.0,0.44
24767,VA,20147,6630.0,4180.0,3740.0,3160.0,8210.0,5650.0,13860.0,31570.0,0.44
2984,CO,80403,2120.0,1540.0,1220.0,960.0,2610.0,2010.0,4620.0,10460.0,0.44
23661,TX,77019,2330.0,1910.0,1900.0,1240.0,2400.0,3300.0,5700.0,13080.0,0.44
1217,AZ,85298,3610.0,2290.0,1780.0,1890.0,5020.0,2380.0,7400.0,16970.0,0.44
2737,CA,95819,1550.0,1260.0,1220.0,1110.0,2540.0,1510.0,4050.0,9190.0,0.44
15971,NJ,7009,1320.0,860.0,820.0,630.0,1740.0,1090.0,2830.0,6460.0,0.44
3289,CT,6033,3170.0,1910.0,1750.0,1430.0,3640.0,2830.0,6470.0,14730.0,0.44
15980,NJ,7020,1190.0,880.0,820.0,710.0,1650.0,1230.0,2880.0,6480.0,0.44
1613,CA,91354,3320.0,1990.0,1640.0,1550.0,4440.0,2190.0,6630.0,15130.0,0.44
9472,LA,70124,2030.0,1600.0,1300.0,860.0,2320.0,2150.0,4470.0,10260.0,0.44
3277,CT,6013,1050.0,550.0,570.0,480.0,1340.0,730.0,2070.0,4720.0,0.44
15272,NE,68022,2970.0,2070.0,1670.0,1260.0,3710.0,2490.0,6200.0,14170.0,0.44
16125,NJ,7624,930.0,510.0,460.0,340.0,830.0,910.0,1740.0,3980.0,0.44
3500,CT,6793,110.0,80.0,50.0,50.0,110.0,120.0,230.0,520.0,0.44
21635,RI,2806,2120.0,990.0,840.0,770.0,1960.0,1750.0,3710.0,8430.0,0.44
26400,WI,53217,3170.0,1980.0,1710.0,1390.0,3480.0,3040.0,6520.0,14770.0,0.44
1233,AZ,85331,3320.0,1980.0,1600.0,1310.0,3880.0,2610.0,6490.0,14700.0,0.44
16390,NJ,8501,790.0,420.0,360.0,310.0,860.0,590.0,1450.0,3330.0,0.44
16144,NJ,7656,930.0,620.0,490.0,450.0,1080.0,880.0,1960.0,4450.0,0.44
2470,CA,95139,640.0,490.0,380.0,290.0,850.0,570.0,1420.0,3220.0,0.44
16337,NJ,8202,170.0,100.0,110.0,70.0,180.0,170.0,350.0,800.0,0.44
21423,PA,18954,1200.0,600.0,520.0,420.0,1250.0,900.0,2150.0,4890.0,0.44
6560,IL,60607,2180.0,1730.0,2120.0,1910.0,3610.0,2740.0,6350.0,14290.0,0.44
16412,NJ,8553,80.0,50.0,40.0,50.0,100.0,70.0,170.0,390.0,0.44
25144,VA,23433,130.0,80.0,90.0,80.0,220.0,80.0,300.0,680.0,0.44
3133,CO,80921,2680.0,1600.0,1220.0,1180.0,3320.0,1900.0,5220.0,11900.0,0.44
